"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20130417,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130418,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130419,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130422,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130423,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130424,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130425,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130426,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130429,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130430,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130501,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130502,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130503,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130506,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130507,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130508,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130509,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130510,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130513,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130514,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130515,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130516,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130517,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130520,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130521,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130522,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130523,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130524,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130528,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130529,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130530,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130531,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130603,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130604,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130605,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130606,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130607,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130610,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130611,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130612,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130613,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130614,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130617,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130618,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130619,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130620,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130621,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130624,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130625,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130626,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130627,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130628,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130701,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130702,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130703,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130705,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130708,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130709,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130710,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130711,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130712,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130715,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130716,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130717,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130718,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130719,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130722,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130723,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130724,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130725,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130726,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130729,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130730,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130731,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130801,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130802,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130805,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130806,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130807,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130808,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130809,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130812,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130813,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130814,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130815,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130816,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130819,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130820,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130821,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130822,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130823,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130826,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130827,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130828,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
20130829,37,13,61,24,23,49,71,11,52,41,39,12,68,102,97,42,43,36,64,59,75,9,85,46,51,62,74,18,101,55,47,82,86,60,99,96,77,2,22,6,20,35,80,27,29,3,81,84,50,95,89,72,57,70,33,8,67,32,7,14,58,10,44,21,66,79,19,98,94,93
