"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20120104,58889.4167,82360.8615,230493.8037,132801.8086,127860.12,384254.8555,150611.8852,102087.653,130722.0181,195944.4269,42941.1316,167345.2672,30722.7895,180328.18,45429.4439,412311.7108,32316.2047,93849.3577,33155.2897,111007.0711,116857.306,178816.0004,65886.6317,34066.3922,204488.6883,52614.6997,183788.1806,33788.1576,34415.1191,69794.5372,158304.8828,93358.2829,35395.2807,33090.484,61331.9471,95375.44,58190.2115,58402.4021,219421.7484,31562.8701,24955.9682,54408.1444,55689.2238,36522.2428,88015.4545,101697.6691,47132.4945,56029.912,48382.8135,104341.9938,28680.4201,78678.5486,33579.8462,27442.0904,43442.67138,136266.271,20455.6307,80723.4363,68001.8824,55888.4653,55244.6111,218680.8142,40430.1209,13927.5042,35315.3063,71254.7617,42952.3093,69963.5513,38908.1807,26104.1699
20120105,63957.3528,83354.9223,232849.2148,135575.6375,129336.8,388520.8428,153037.7068,101711.3425,133637.0035,195838.8534,44043.1607,166038.4828,31378.1062,180150.4,45410.4517,411065.4769,31800.9122,94235.9841,33030.0336,110242.6765,118076.4745,178597.5325,66426.1806,34891.3468,203495.526,53397.1454,183017.8109,34028.1141,34556.7451,70962.2708,157555.3762,91358.5152,35619.8251,34686.3371,61765.1827,94613.16,57885.1958,59286.6638,217270.9453,31938.4397,25162.1157,54343.0629,56062.3331,36822.5079,87812.941,102147.8852,46657.812,56680.3422,48301.103,103529.0205,28667.0928,78053.4714,32579.1668,27349.2686,43147.0173,135849.3952,20768.2111,80768.9118,67349.4993,56458.2191,54650.0236,217643.6302,40620.0823,14018.4676,35087.3708,70559.9699,42998.7191,70489.229,41055.1712,26104.1699
20120106,62639.6894,83471.8706,236424.3925,134359.7125,128573,392582.3602,152615.8248,101335.0321,135345.7881,196894.5884,44499.1727,165807.8738,30645.6934,175883.68,44707.7387,407997.8241,32187.3816,94404.0825,32992.4567,108515.7111,117253.5357,177040.9485,66595.7531,34796.1597,202057.1531,52958.2125,182577.5997,34028.1141,34825.0891,71698.8412,156556.034,90969.2987,35832.5513,35859.7585,61920.3716,93876.72,57986.8677,59060.4573,215697.6727,32133.7359,24798.326,53965.5901,56264.8781,36582.2958,87018.4652,102935.7633,46171.5519,56064.7565,47708.7021,102231.3901,28667.0928,77744.9918,32874.6694,27243.1866,42537.23076,133886.6051,20759.0175,83042.6833,66959.8816,56765.0096,54984.4791,215144.9597,41189.9665,14159.9662,34668.2634,70907.3658,42681.5852,69659.2115,41499.7122,26232.7223
20120109,63551.9179,85021.436,233353.9458,134131.7266,129667.78,393113.6478,154514.2939,101980.1357,135848.3718,199111.6321,44841.1817,167729.6155,31223.914,175765.16,45581.3818,409819.2429,32555.4477,93983.8364,32691.8421,108628.9548,117009.702,177314.0334,66642.0002,35176.9079,202673.5986,53893.3304,183347.9694,34462.3211,34728.1871,71411.399,156556.034,92365.1097,35820.7332,35734.5936,62786.843,94238.48,57461.563,58608.0443,218047.6242,32096.1789,25319.7578,54395.1281,56200.9165,36842.5255,87002.8873,101953.4737,46090.5086,56204.1344,48357.279,102762.9496,28613.7834,78686.6665,32619.4626,27448.7205,42897.55917,133504.4689,21260.0656,81200.9283,67141.0991,56274.1448,55393.258,214025.2724,41474.9086,14220.6084,35212.3472,70878.4162,43037.394,69098.9498,42029.7691,26425.5509
20120110,67200.8318,87711.2476,234195.1641,136981.5508,130304.28,394521.1872,155094.3817,101227.5148,135546.8216,197633.603,44841.1817,168652.0515,32553.8215,176357.76,47613.5518,410873.7486,33429.6047,93714.8789,33105.1872,109195.1729,117405.9318,178051.3627,67104.4707,36541.2558,202194.141,53931.4985,182495.0601,35045.0725,34899.6291,71195.8175,157487.2392,94955.4128,36612.5475,36360.4183,64636.1774,94677.76,58664.6803,59451.1776,217191.2859,33237.9105,25829.0633,54603.3889,56094.3139,37002.6669,87407.9142,102014.8668,46692.5449,56529.3495,50216.1922,102653.5109,28613.7834,79457.8656,32767.2139,27263.077,43553.54166,134303.4809,21917.4038,81555.6367,68889.8484,57562.6649,55742.5781,213695.2593,41263.8404,14498.5521,35807.9204,71592.5078,43764.4815,69029.7817,42404.5569,26361.2747
20120111,69633.4411,91424.357,233185.7021,139299.4078,131373.6,393878.007,156201.8221,102517.7221,135144.7546,199322.7791,45867.2087,168344.5729,32958.5759,177720.74,48183.319,407806.0958,32555.4477,93496.3509,33230.4433,110129.4329,117070.6605,177860.2033,66996.5609,37852.722,203427.0321,54217.7591,180706.7021,35113.6315,35123.2492,69525.0602,154580.062,94163.5585,37144.363,38284.8294,64429.2589,93036.92,57783.524,59307.228,214622.2711,33350.5814,26071.5897,54720.5357,56510.0642,37393.0115,86333.0352,102250.207,46287.3282,56854.5646,50946.4795,101637.2943,28520.4921,78402.5405,32928.3972,26852.0092,43701.3687,133052.8535,21931.1941,81355.5448,69496.9272,58202.5423,55549.3372,214885.6637,41358.8211,14675.4253,35168.2307,71997.803,43671.6618,68552.5217,42752.5741,26658.5521
20120112,68822.5714,92389.1808,235541.1133,140021.3633,131119,392796.7184,156149.0868,102947.7912,136551.989,199850.6466,46993.3596,169036.3999,33093.4941,178491.12,48297.2725,406176.4052,31957.3403,94689.8498,33055.0848,110186.0547,117680.2447,178133.2882,66888.6511,38000.7908,203769.5018,54847.5325,181064.3737,35839.2142,35481.0412,69578.9556,153467.1582,93546.1806,38479.811,38597.7418,65916.4859,91421.92,57817.4146,59307.228,209046.1148,33726.151,26386.8741,54863.715,56360.8205,37643.2324,85928.0083,102905.0667,46518.8806,57667.6022,51686.9807,101027.5643,28360.5641,79409.1583,33452.2428,26639.8452,44440.5039,132792.3062,22248.3713,80004.9245,69986.2145,59201.8028,56121.6277,212799.5095,41000.0051,14690.5859,36212.322,72123.2515,44236.3149,70094.9707,42977.4467,26827.2771
20120113,66998.1144,89874.7917,237644.1589,136487.5813,128012.88,391323.9288,156149.0868,102463.9634,137406.3812,198900.485,46606.2644,167883.3548,32052.6969,178194.82,47385.6449,406847.4543,31230.4097,95042.8566,32967.4055,110186.0547,116796.3475,178215.2136,67073.6393,37271.0233,203906.4897,55400.9697,181064.3737,35365.0145,35302.1452,68986.1062,152149.8436,91251.1451,37841.6323,38003.2083,66265.6609,90879.28,57275.1645,59553.9987,211276.5773,33718.6396,26010.9581,54863.715,56179.596,37302.932,86348.6131,102679.9587,46241.0177,57795.3653,50537.9272,100683.6141,28400.5461,79246.8006,33458.9587,26348.1197,44717.6796,134303.4809,22473.6131,81137.2627,68935.1528,59254.3955,55445.2844,211161.2303,40788.9369,14645.1042,35690.2763,71563.5581,43857.3012,69679.962,42613.3672,26578.2068
20120117,65680.451,82492.4283,237686.2198,132649.818,127503.68,395882.1194,157282.8948,103781.0501,139014.649,197844.75,46509.4906,168613.6167,31320.2841,179261.5,46644.9474,410729.9523,31156.7965,96051.4472,33568.6348,110469.1638,118320.3082,177832.8948,67428.2,36647.0193,204968.146,54904.7846,182302.4677,35496.4192,35563.0352,69129.8273,152967.4872,90781.4011,38568.447,37862.3977,66841.1531,91473.6,57139.602,59430.6134,212531.2125,34747.7004,25792.6843,55371.3508,57107.039,37342.9673,86784.7959,102884.6024,46345.2163,58329.6472,49884.2434,101074.4666,28407.2098,80610.6054,33499.2546,26222.1473,44847.02826,131836.9658,22432.2422,82610.6667,69804.997,59666.3713,55920.9544,212151.2695,41189.9665,14680.4788,36065.2669,71602.1576,44213.11,70918.0713,43175.5488,26401.4473
20120118,68923.9301,84875.2506,237475.9153,138843.4359,129285.88,399992.8803,159471.4078,105044.3781,142432.2181,200800.8081,47767.5501,168882.6605,33440.4264,179735.58,47917.4277,414372.7901,32196.5833,96807.8902,34395.3251,110440.8529,118472.7043,178269.8306,69185.588,37662.3479,205516.0976,55496.3899,181669.6641,38530.1547,35809.0172,70099.9444,153512.5829,94794.3577,39177.0803,38347.4119,67416.6452,92378,57156.5473,59553.9987,212750.2758,35686.6244,24616.4312,56100.2637,57501.4688,37423.038,86239.5674,103918.0529,46518.8806,58724.5513,53270.1211,101387.1486,28413.8735,81933.8208,33492.5386,26242.0376,45687.79455,127251.3322,22579.3388,86148.6552,70312.4061,60674.3972,55787.1722,213412.391,41284.9472,14892.7267,36624.0763,72306.5994,45009.8123,71782.6728,43357.5886,26570.1723
20120119,70545.6696,85752.363,235948.4941,140325.3445,130507.96,398725.1626,158996.7905,106388.344,143537.9023,202173.2637,48812.7072,167883.3548,35232.9104,180268.92,48525.1794,417152.8504,33355.9915,97497.0938,34232.4921,110412.542,119661.3936,178024.0542,70002.6192,37884.4511,207570.9161,54504.0197,181807.2301,38644.4197,35794.1092,70854.48,153194.6104,97787.2987,38976.1722,38832.4261,68380.1097,92080.84,55428.1252,58834.2508,212949.4242,35461.2826,25356.1368,55813.9051,55774.5059,37763.3385,86348.6131,103611.0874,46507.303,59177.5294,54991.1479,103044.3634,28307.2548,81065.207,34184.2834,26188.9966,45641.5986,128154.5631,22418.4519,88426.9742,69940.9101,60604.2737,56158.7894,212764.151,41306.054,14902.8338,36616.7236,72673.295,45249.5965,70807.4023,43020.2796,26377.3437
20120120,71660.6155,86658.7126,249289.8208,141959.2437,134326.96,391780.68,161053.4654,107087.2063,144291.7778,202173.2637,48735.2881,168344.5729,35444.9246,180802.26,48715.1018,419357.7259,33309.9833,97043.228,33230.4433,110327.6093,119478.5184,178242.5221,68615.2077,38444.9971,208940.7951,54847.5325,182219.9281,38438.7427,35891.0112,70620.9332,154648.199,99048.8971,39460.7153,39114.0472,68308.9814,91990.4,55326.4533,59019.3288,212869.7648,35634.0447,25804.8107,55670.7258,55721.2046,37633.2236,86862.6857,104102.2322,46090.5086,58120.5804,55532.4798,103622.8252,28387.2188,81479.2192,33694.0177,26096.1749,45660.07698,129439.9301,21158.9366,86826.2391,69487.8663,60981.1878,56129.06,222193.0963,42150.327,15074.6535,36271.1441,72779.4438,44383.2794,69569.293,42859.6563,26538.0342
20120123,73485.0725,87272.6913,249457.6362,143099.1734,136007.32,398407.3011,163057.4051,106603.3785,142683.51,199956.2201,49006.2548,166884.0492,35097.9922,180150.4,48316.2647,419261.8617,32610.6576,97749.2414,32979.9311,108713.8875,118167.9122,177505.1929,69185.588,38878.6271,208598.3253,54370.4315,178835.8044,37924.5503,35287.2372,70513.1425,155647.5411,99532.0624,39117.9897,38988.8823,68781.0143,91163.52,55021.4376,58834.2508,213108.743,35581.4649,26241.3582,55996.1333,55891.7688,37473.0822,86800.3739,103293.8897,45615.8261,57423.6909,55251.6001,103341.4113,28347.2368,82851.1419,33680.5857,26407.7908,45595.40265,130030.5041,21186.5172,84625.2282,69641.9012,59412.1734,56121.6277,223913.8788,41728.1905,15059.4929,36572.607,72499.5971,44568.9188,68891.4454,42773.9905,26329.1366
20120124,73890.5074,87418.8767,246185.2354,143099.1734,136949.34,391883.216,161053.4654,106522.7406,143286.6104,198900.485,49625.6071,166499.7008,34963.0741,178313.34,48088.3578,417871.8316,33457.2097,98640.1631,33668.8397,107096.86,118198.3914,177505.1929,69308.9134,39037.2722,210242.1801,54294.0953,177460.1444,37158.9748,35518.3112,70513.1425,154216.6649,100109.1766,39448.8972,38785.4892,68729.2847,91228.12,54648.6407,58155.6313,212531.2125,35806.8067,25756.3054,55241.1878,54719.1397,37603.1971,87205.4007,101042.8094,45858.9562,57179.7796,55598.8696,103497.7523,28173.9815,81925.7029,34083.5439,26003.3531,45650.83779,128797.2466,20703.8563,85039.0547,70475.5019,59771.5566,56010.1425,226212.1842,41506.5689,14837.138,37234.3551,72374.1486,44576.6537,69866.7159,42891.781,26361.2747
20120125,74498.6597,87594.2992,248031.2051,142871.1875,136974.8,416452.382,159260.4668,106603.3785,143286.6104,201962.1167,50051.4119,166960.9188,34943.8001,179024.46,48069.3656,418063.5599,33503.218,99161.2683,33706.4165,106813.46,117893.5992,178105.9797,69771.3839,38021.9435,210516.1559,54580.3559,178780.778,37478.9168,35607.7592,71070.0615,155420.4179,102256.5782,39874.3496,38988.8823,70513.9571,90414.16,55411.1799,58957.6362,214542.6117,36272.513,24943.8419,54902.7639,54974.9861,38243.7626,86037.054,101533.9542,46183.1296,58271.5731,55292.4553,104279.4574,28467.1828,83987.6459,34345.4667,26527.1331,46741.06221,133417.6198,20965.8722,85402.8581,70357.7105,60665.6318,56463.5159,225976.4606,42171.4338,14746.1746,38307.8574,72972.4415,44940.1975,69555.4594,43539.6284,26256.8259
20120126,73991.8661,88822.2567,247527.7588,142453.2133,136211,414559.6709,153195.9126,106603.3785,142180.9263,201328.6757,49509.4786,166269.0918,35078.7182,174550.15,47746.4975,415906.6165,33273.1766,97177.7067,33756.5189,105821.56,118198.3914,179416.7873,69293.4978,36488.3741,208803.8072,53034.5486,178285.5404,36976.1508,36032.6372,70692.7938,154466.5004,101974.7317,39484.3515,38675.9699,71975.3192,89832.76,55038.3829,58937.0719,212272.3195,36497.8548,24252.6416,54902.7639,53674.4337,38003.5505,85476.2476,101482.7933,45662.1366,58050.8914,55440.5555,103998.0436,28613.7834,81333.0973,33915.6447,26513.8728,47064.43386,132670.7174,20965.8722,87911.2828,70140.2494,59675.1367,56083.7165,225092.497,41612.103,14731.0141,38285.7991,73184.739,44731.3532,69762.9637,43448.6085,26698.7247
20120127,73890.5074,90254.8737,245262.2505,141389.2789,136109.16,417030.4514,156096.3516,105151.8953,142834.2851,200906.3817,47264.3263,165116.0468,35772.583,172831.32,47955.4121,411401.0014,34138.132,97144.087,33706.4165,105453.14,117405.9318,179034.4684,69170.1723,37567.1609,207913.3858,53168.1369,177107.8823,37261.8133,35667.3912,70513.1425,153171.8981,102887.3774,39543.4422,38128.3733,71955.9206,89664.8,54716.4219,57867.7322,207034.7156,36595.5029,24531.547,55006.8943,54388.6715,37573.1706,85709.9169,100981.4163,45384.2737,57899.8987,57079.8719,102888.0224,28227.2908,81381.8046,33613.426,26222.1473,46861.17168,131072.6936,21168.1302,88845.3482,70330.5279,59903.0382,55517.7408,224479.6155,41453.8018,14700.6929,37991.6889,73377.7368,45071.6921,69894.3831,43116.6536,26385.3783
20120130,71660.6155,88383.7005,248450.7437,140629.3258,136160.08,422372.9315,154250.6177,105151.8953,143738.9357,199533.9261,47574.0025,165884.7435,35078.7182,173898.18,47860.4509,409771.3108,33742.4609,98556.1139,33593.686,106586.74,118533.6627,179444.0957,69016.0154,37768.1113,209933.9573,53454.3975,174105.587,36770.4739,36136.9932,70046.049,153217.3227,102363.9482,39224.3528,37909.3346,71393.3608,88786.24,54648.6407,58381.8378,205939.3992,36542.9231,24276.8942,54564.34,54441.9728,37463.0734,84853.1293,100981.4163,45442.1618,57052.0166,56038.0634,102262.6583,28160.6541,80870.3778,33801.4732,26334.8594,47092.15143,130099.9834,20593.5338,87381.0393,70321.467,54390.68,55227.306,223300,41000.0051,14675.4253,38028.4527,73483.8855,45002.0773,69085.1162,44058.9771,26015.7901
20120131,72268.7679,89816.3175,247779.4819,141731.2578,134530.64,425608.2554,154039.6767,105608.8438,141778.8593,197528.0295,48077.2263,164501.0895,35946.0492,174313.07,47689.5207,401383.1977,33843.6791,98875.5009,33606.2116,106728.44,116643.9515,179990.2656,68430.2195,37366.2104,210139.4392,53855.1624,173637.3391,36999.0038,35719.5692,69884.3628,153376.309,100887.6097,39602.5328,37580.7766,70559.2205,88127.32,54631.6954,58402.4021,205361.8688,36700.6623,24410.2838,54343.0629,55209.5119,37092.7464,84354.6347,101349.7749,46009.4653,58236.7286,56926.6647,102669.145,28400.5461,80992.146,34123.8397,26374.6402,47018.23791,129874.1757,21030.227,88422.4267,70991.9719,54072.28,55242.2001,223416,40704.5096,14579.4084,37778.459,73001.3912,44893.7877,69610.7939,43930.4784,25903.3068
20120201,74600.0184,92389.1808,250800.1597,142871.1875,135192.6,425337.8681,157625.6739,106442.1026,145146.1701,198161.4705,47728.8406,163809.2624,37372.3267,175439.2,50519.3649,402485.6354,33714.856,100740.876,33668.8397,107125.2,117741.2032,179389.4788,68553.5449,38201.7413,212947.6912,54504.0197,174105.587,37547.4758,36344.0172,70656.8635,154103.1033,101526.9827,40110.7121,38128.3733,71464.4891,89561.44,54953.6564,58464.0947,204704.6789,36918.4927,24907.4629,55514.5301,56776.5708,37723.3031,84525.9922,100684.683,46078.931,58794.2402,57937.8725,103779.1662,28600.4561,80610.6054,34533.5138,26348.1197,47637.26364,131576.4185,21443.9364,81666.5952,72686.3559,55592.64,56128.3987,223439.2,41812.6178,14811.8704,38146.0968,74091.8284,45589.9353,70904.2377,44658.6375,26088.1009
20120202,75512.2469,93529.427,251303.606,142681.1992,134887.08,424340.2322,157678.4092,106442.1026,144794.3615,197950.3235,47457.8739,162271.8691,37622.889,176565.33,49968.5898,400376.6241,33622.8394,102719.8355,33593.686,106445.04,117162.0981,179116.3939,68538.1293,38476.7261,212125.7638,54523.1038,174408.5709,37776.0058,35907.0452,69902.328,154057.6786,103114.1754,39637.9872,38034.4995,71341.6312,90323.72,54750.3126,58690.3012,206497.0148,37038.675,25816.937,55527.5464,56009.0317,37212.8525,84821.9734,100909.791,45847.3786,59421.4407,57907.2311,103810.4344,28480.5101,79944.9388,34923.04,26281.8184,47489.4366,131732.7469,21600.2266,82695.05,72505.1384,55417.52,56016.693,222174.8,42002.5792,15307.1155,37829.9283,73705.8329,45659.5501,73359.7058,43973.3113,25975.6175
20120203,79465.237,98061.1748,253736.9297,145455.0281,136160.08,428591.8394,161528.0827,108001.1031,146302.1126,200800.8081,49509.4786,162963.6961,39145.5366,177513.65,51601.9227,407039.1826,33889.6874,103278.0035,34069.6592,107238.56,116948.7436,179252.9363,69632.6428,39798.7687,212433.9865,55725.3983,172893.6512,38770.1112,36404.2892,71860.5273,154625.4867,104914.7722,40394.3471,40960.2303,73675.9309,91034.32,54665.586,59307.228,210101.6016,41083.5597,26605.1478,56633.9321,54697.8192,38223.7449,85678.761,102332.0645,45743.18,60687.4565,60021.491,104216.921,28520.4921,83313.8614,35017.0636,26334.8594,48053.02719,133087.5932,22662.0807,85407.2583,73438.4087,55146.88,56850.7624,224622.4,42424.7157,15509.2563,38572.5566,74014.6293,46982.2306,74030.6366,43984.0195,25855.0996
20120206,80782.9004,97359.4848,253401.2988,144923.0609,136058.24,432591.7066,159260.4668,108538.6895,145749.2705,201117.5287,50167.5404,161041.9544,39531.0171,177632.19,50899.2097,411017.5448,34414.1816,103294.9177,33831.6726,108088.76,117040.1812,178024.0542,69678.8898,39851.6504,211920.2819,55649.0622,174931.9068,38404.4632,36381.6872,72686.9234,154511.9251,106221.8721,40157.9846,41773.8025,73572.4717,92145.44,54445.2969,58895.9435,212431.6383,42082.5749,26617.2742,56321.5409,54676.4986,38003.5505,86286.3013,101799.9909,45899.4779,60176.4043,59949.9943,103998.0436,28347.2368,84426.0117,34956.6199,26427.6812,47840.52582,133487.0991,22018.5328,83341.2473,73003.4866,55019.52,56195.4222,223671.2,42804.6385,15478.9352,39241.6574,74226.9268,46649.6267,74258.8914,42645.4919,25646.202
20120207,79566.5958,96687.0319,254659.9146,143897.1242,135650.88,437123.0248,159576.8783,108592.4481,145497.9787,202489.9842,49857.8643,161810.6511,39049.1665,178047.08,50709.2873,413845.5372,34046.1155,104106.7985,33769.0446,107465.28,117741.2032,178215.2136,70079.6976,39872.8031,211269.5894,56202.4994,175455.2427,38198.7862,36472.0952,73450.9322,155692.9658,106035.1436,40016.1671,41022.8127,73591.8703,92920.64,54479.1875,59266.0995,212750.2758,41368.9926,26301.9898,56074.2311,55465.3582,38133.6654,86784.7959,103252.9609,45731.6024,60548.0787,59229.9203,104373.262,28627.1108,85107.9141,35198.3948,26540.3933,47683.45959,134789.8359,21738.1298,83819.0692,72740.7212,55059.32,56001.7989,224286,42899.6192,15585.0591,38175.5078,74583.9726,46533.6021,73996.0525,42725.8035,25919.3758
20120208,82404.6399,100078.5335,257261.0537,145531.0234,136720.2,444442.1293,161528.0827,109828.8968,144392.2945,203123.4253,49703.0262,161503.1724,39396.0989,177928.54,51355.0235,408956.4656,34064.5188,103971.4851,33668.8397,107465.28,117101.1397,178160.5967,69632.6428,39862.2267,211029.8606,56546.0121,175289.9787,38678.6992,36705.6492,73970.7167,155193.2947,104581.3284,40122.5302,40287.4687,73740.593,93347,54360.5703,59307.228,212610.8719,40764.3255,26580.8952,56712.0299,55582.6211,38143.6742,86566.7045,102372.9932,46055.7757,59978.9523,59316.7377,104341.9938,28493.8374,84263.654,35305.8503,26659.7356,47720.41635,135276.191,22239.1778,84406.1076,74063.6092,54175.76,56195.4222,223822,42730.7646,15665.9155,38234.7495,74226.9268,46309.2879,75352.3093,42372.4322,25581.9258
